Image,DateAcquired,ExposureCh1,PowerCh1,ExposureCh2,PowerCh2,ExposureCh3,PowerCh3,DAPI,FITC,TxRedCy5,Experiment,Replicate,Coverslip,Condition,Normalization
20221007_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_003.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4_Cov1,KKGK3_StainMCAM-pERM-Factin,
20221007_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_004.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4_Cov1,KKGK3_StainMCAM-pERM-Factin,
20221007_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_005.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4_Cov1,KKGK3_StainMCAM-pERM-Factin,
20221007_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_006.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4_Cov1,KKGK3_StainMCAM-pERM-Factin,
20221007_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_007.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4_Cov1,KKGK3_StainMCAM-pERM-Factin,
20221007_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_008.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4_Cov1,KKGK3_StainMCAM-pERM-Factin,
20221007_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_001.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4_Cov2,KKGK3_StainMCAM-pERM-Factin,
20221007_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_002.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4_Cov2,KKGK3_StainMCAM-pERM-Factin,
20221007_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_003.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4_Cov2,KKGK3_StainMCAM-pERM-Factin,
20221007_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_004.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4_Cov2,KKGK3_StainMCAM-pERM-Factin,
20221007_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_005.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4_Cov2,KKGK3_StainMCAM-pERM-Factin,
20221007_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_006.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4_Cov2,KKGK3_StainMCAM-pERM-Factin,
20221007_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_007.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4,20221003_KKGK3_StainMCAM-pERM-Factin_Rep4_Cov2,KKGK3_StainMCAM-pERM-Factin,
20221007_KKGK4_MCAM488-100_EZR594-100_Ph405-150_60X_S1_001.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4_Cov1,KKGK4_StainMCAM-EZR-Factin,
20221007_KKGK4_MCAM488-100_EZR594-100_Ph405-150_60X_S1_002.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4_Cov1,KKGK4_StainMCAM-EZR-Factin,
20221007_KKGK4_MCAM488-100_EZR594-100_Ph405-150_60X_S1_003.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4_Cov1,KKGK4_StainMCAM-EZR-Factin,
20221007_KKGK4_MCAM488-100_EZR594-100_Ph405-150_60X_S1_004.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4_Cov1,KKGK4_StainMCAM-EZR-Factin,
20221007_KKGK4_MCAM488-100_EZR594-100_Ph405-150_60X_S1_005.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4_Cov1,KKGK4_StainMCAM-EZR-Factin,
20221007_KKGK4_MCAM488-100_EZR594-100_Ph405-150_60X_S1_006.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4_Cov1,KKGK4_StainMCAM-EZR-Factin,
20221007_KKGK4_MCAM488-100_EZR594-100_Ph405-150_60X_S1_007.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4_Cov1,KKGK4_StainMCAM-EZR-Factin,
20221007_KKGK4_MCAM488-100_EZR594-100_Ph405-150_60X_S2_001.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4_Cov2,KKGK4_StainMCAM-EZR-Factin,
20221007_KKGK4_MCAM488-100_EZR594-100_Ph405-150_60X_S2_002.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4_Cov2,KKGK4_StainMCAM-EZR-Factin,
20221007_KKGK4_MCAM488-100_EZR594-100_Ph405-150_60X_S2_003.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4_Cov2,KKGK4_StainMCAM-EZR-Factin,
20221007_KKGK4_MCAM488-100_EZR594-100_Ph405-150_60X_S2_004.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4_Cov2,KKGK4_StainMCAM-EZR-Factin,
20221007_KKGK4_MCAM488-100_EZR594-100_Ph405-150_60X_S2_005.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4_Cov2,KKGK4_StainMCAM-EZR-Factin,
20221007_KKGK4_MCAM488-100_EZR594-100_Ph405-150_60X_S2_006.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4_Cov2,KKGK4_StainMCAM-EZR-Factin,
20221007_KKGK4_MCAM488-100_EZR594-100_Ph405-150_60X_S2_007.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4,20221003_KKGK4_StainMCAM-EZR-Factin_Rep4_Cov2,KKGK4_StainMCAM-EZR-Factin,
20221007_KKGK4_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4_Cov1,KKGK4_StainMCAM-MSN-Factin,
20221007_KKGK4_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4_Cov1,KKGK4_StainMCAM-MSN-Factin,
20221007_KKGK4_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4_Cov1,KKGK4_StainMCAM-MSN-Factin,
20221007_KKGK4_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4_Cov1,KKGK4_StainMCAM-MSN-Factin,
20221007_KKGK4_MCAM488-100_MSN594-100_Ph405-150_60X_S1_005.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4_Cov1,KKGK4_StainMCAM-MSN-Factin,
20221007_KKGK4_MCAM488-100_MSN594-100_Ph405-150_60X_S1_006.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4_Cov1,KKGK4_StainMCAM-MSN-Factin,
20221007_KKGK4_MCAM488-100_MSN594-100_Ph405-150_60X_S1_007.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4_Cov1,KKGK4_StainMCAM-MSN-Factin,
20221007_KKGK4_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4_Cov2,KKGK4_StainMCAM-MSN-Factin,
20221007_KKGK4_MCAM488-100_MSN594-100_Ph405-150_60X_S2_002.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4_Cov2,KKGK4_StainMCAM-MSN-Factin,
20221007_KKGK4_MCAM488-100_MSN594-100_Ph405-150_60X_S2_003.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4_Cov2,KKGK4_StainMCAM-MSN-Factin,
20221007_KKGK4_MCAM488-100_MSN594-100_Ph405-150_60X_S2_004.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4_Cov2,KKGK4_StainMCAM-MSN-Factin,
20221007_KKGK4_MCAM488-100_MSN594-100_Ph405-150_60X_S2_005.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4_Cov2,KKGK4_StainMCAM-MSN-Factin,
20221007_KKGK4_MCAM488-100_MSN594-100_Ph405-150_60X_S2_006.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4_Cov2,KKGK4_StainMCAM-MSN-Factin,
20221007_KKGK4_MCAM488-100_MSN594-100_Ph405-150_60X_S2_007.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4,20221003_KKGK4_StainMCAM-MSN-Factin_Rep4_Cov2,KKGK4_StainMCAM-MSN-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_001.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_002.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_003.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_004.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_005.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_007.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_001.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_002.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_003.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_004.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_005.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_006.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_007.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_pERM594-100_Ph405-150_60X_S1_001.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4_Cov1,KKGK4_StainMCAM-pERM-Factin,
20221007_KKGK4_MCAM488-100_pERM594-100_Ph405-150_60X_S1_002.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4_Cov1,KKGK4_StainMCAM-pERM-Factin,
20221007_KKGK4_MCAM488-100_pERM594-100_Ph405-150_60X_S1_003.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4_Cov1,KKGK4_StainMCAM-pERM-Factin,
20221007_KKGK4_MCAM488-100_pERM594-100_Ph405-150_60X_S1_004.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4_Cov1,KKGK4_StainMCAM-pERM-Factin,
20221007_KKGK4_MCAM488-100_pERM594-100_Ph405-150_60X_S1_005.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4_Cov1,KKGK4_StainMCAM-pERM-Factin,
20221007_KKGK4_MCAM488-100_pERM594-100_Ph405-150_60X_S1_006.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4_Cov1,KKGK4_StainMCAM-pERM-Factin,
20221007_KKGK4_MCAM488-100_pERM594-100_Ph405-150_60X_S1_007.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4_Cov1,KKGK4_StainMCAM-pERM-Factin,
20221007_KKGK4_MCAM488-100_pERM594-100_Ph405-150_60X_S2_001.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4_Cov2,KKGK4_StainMCAM-pERM-Factin,
20221007_KKGK4_MCAM488-100_pERM594-100_Ph405-150_60X_S2_002.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4_Cov2,KKGK4_StainMCAM-pERM-Factin,
20221007_KKGK4_MCAM488-100_pERM594-100_Ph405-150_60X_S2_003.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4_Cov2,KKGK4_StainMCAM-pERM-Factin,
20221007_KKGK4_MCAM488-100_pERM594-100_Ph405-150_60X_S2_004.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4_Cov2,KKGK4_StainMCAM-pERM-Factin,
20221007_KKGK4_MCAM488-100_pERM594-100_Ph405-150_60X_S2_005.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4_Cov2,KKGK4_StainMCAM-pERM-Factin,
20221007_KKGK4_MCAM488-100_pERM594-100_Ph405-150_60X_S2_006.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4_Cov2,KKGK4_StainMCAM-pERM-Factin,
20221007_KKGK4_MCAM488-100_pERM594-100_Ph405-150_60X_S2_007.nd2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4,20221003_KKGK4_StainMCAM-pERM-Factin_Rep4_Cov2,KKGK4_StainMCAM-pERM-Factin,
20220928_EricR23_CS100_MCAM488-100_RDX594-100_Ph405-150_60X_001.nd2,9/28/202,0.1,50,0.1,50,0.15,50,3,1,2,20220921_Exp3,20220921_Naive_StainMCAM-RDX-Factin_Rep3,20220921_Naive_StainMCAM-RDX-Factin_Rep3_Cov1,Naive_StainMCAM-RDX-Factin,
20220928_EricR23_CS100_MCAM488-100_RDX594-100_Ph405-150_60X_002.nd2,9/28/202,0.1,50,0.1,50,0.15,50,3,1,2,20220921_Exp3,20220921_Naive_StainMCAM-RDX-Factin_Rep3,20220921_Naive_StainMCAM-RDX-Factin_Rep3_Cov1,Naive_StainMCAM-RDX-Factin,
20220928_EricR23_CS100_MCAM488-100_RDX594-100_Ph405-150_60X_003.nd2,9/28/202,0.1,50,0.1,50,0.15,50,3,1,2,20220921_Exp3,20220921_Naive_StainMCAM-RDX-Factin_Rep3,20220921_Naive_StainMCAM-RDX-Factin_Rep3_Cov1,Naive_StainMCAM-RDX-Factin,
20220928_EricR23_CS100_MCAM488-100_RDX594-100_Ph405-150_60X_004.nd2,9/28/202,0.1,50,0.1,50,0.15,50,3,1,2,20220921_Exp3,20220921_Naive_StainMCAM-RDX-Factin_Rep3,20220921_Naive_StainMCAM-RDX-Factin_Rep3_Cov1,Naive_StainMCAM-RDX-Factin,
20220928_EricR23_CS100_MCAM488-100_RDX594-100_Ph405-150_60X_005.nd2,9/28/202,0.1,50,0.1,50,0.15,50,3,1,2,20220921_Exp3,20220921_Naive_StainMCAM-RDX-Factin_Rep3,20220921_Naive_StainMCAM-RDX-Factin_Rep3_Cov1,Naive_StainMCAM-RDX-Factin,
20220928_EricR23_CS100_MCAM488-100_RDX594-100_Ph405-150_60X_006.nd2,9/28/202,0.1,50,0.1,50,0.15,50,3,1,2,20220921_Exp3,20220921_Naive_StainMCAM-RDX-Factin_Rep3,20220921_Naive_StainMCAM-RDX-Factin_Rep3_Cov1,Naive_StainMCAM-RDX-Factin,
20220928_EricR23_CS100_MCAM488-100_RDX594-100_Ph405-150_60X_007.nd2,9/28/202,0.1,50,0.1,50,0.15,50,3,1,2,20220921_Exp3,20220921_Naive_StainMCAM-RDX-Factin_Rep3,20220921_Naive_StainMCAM-RDX-Factin_Rep3_Cov1,Naive_StainMCAM-RDX-Factin,
